yuan,#genre#
广东卫视HD,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
甘肃卫视HD,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub
广西卫视HD,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub
贵州卫视HD,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub
河南卫视HD,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
湖北卫视HD,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
河北卫视HD,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
黑龙江卫视HD,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub
湖南卫视HD,http://38.75.136.137:98/gslb/dsdqpub/hnwshd.m3u8?auth=testpub
吉林卫视HD,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
江苏卫视HD,http://38.75.136.137:98/gslb/dsdqpub/jswshd.m3u8?auth=testpub
江西卫视HD,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
辽宁卫视HD,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
大湾区卫视,http://38.75.136.137:98/gslb/dsdqpub/nfws.m3u8?auth=testpub
内蒙古卫视,http://38.75.136.137:98/gslb/dsdqpub/nmgws.m3u8?auth=testpub
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub
四川卫视HD,http://38.75.136.137:98/gslb/dsdqpub/scwshd.m3u8?auth=testpub
山东卫视HD,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
陕西卫视HD,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
三沙卫视,http://38.75.136.137:98/gslb/dsdqpub/ssws.m3u8?auth=testpub
山西卫视HD,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
深圳卫视HD,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
天津卫视HD,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
新疆卫视,http://38.75.136.137:98/gslb/dsdqpub/xjws.m3u8?auth=testpub
厦门卫视,http://38.75.136.137:98/gslb/dsdqpub/xmws.m3u8?auth=testpub
云南卫视HD,http://38.75.136.137:98/gslb/dsdqpub/ynwshd.m3u8?auth=testpub
浙江卫视HD,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
重庆文体娱乐,http://38.75.136.137:98/gslb/dsdqpub/cqyl.m3u8?auth=testpub
重庆社会与法,http://38.75.136.137:98/gslb/dsdqpub/cqds.m3u8?auth=testpub
重庆新农村,http://38.75.136.137:98/gslb/dsdqpub/cqgg.m3u8?auth=testpub
重庆重广融媒,http://38.75.136.137:98/gslb/dsdqpub/cqjc.m3u8?auth=testpub
重庆红叶,http://38.75.136.137:98/gslb/dsdqpub/cqkj.m3u8?auth=testpub
重庆汽摩,http://38.75.136.137:98/gslb/dsdqpub/cqqm.m3u8?auth=testpub
重庆红岩文化,http://38.75.136.137:98/gslb/dsdqpub/cqss.m3u8?auth=testpub
重庆新闻,http://38.75.136.137:98/gslb/dsdqpub/cqxw.m3u8?auth=testpub
重庆影视剧,http://38.75.136.137:98/gslb/dsdqpub/cqys.m3u8?auth=testpub
广东新闻,http://38.75.136.137:98/gslb/dsdqpub/gdxw.m3u8?auth=testpub
广东新闻,http://38.75.136.137:98/gslb/dsdqpub/gdxwa.m3u8?auth=testpub
广东移动,http://38.75.136.137:98/gslb/dsdqpub/gdyd.m3u8?auth=testpub
广东珠江,http://38.75.136.137:98/gslb/dsdqpub/gdzja.m3u8?auth=testpub
广东珠江,http://38.75.136.137:98/gslb/dsdqpub/gdzj.m3u8?auth=testpub
岭南戏曲,http://38.75.136.137:98/gslb/dsdqpub/gdlnxq.m3u8?auth=testpub
广东4K超高清,http://38.75.136.137:98/gslb/dsdqpub/gdtvs3.m3u8?auth=testpub
广东民生,http://38.75.136.137:98/gslb/dsdqpub/gdgg.m3u8?auth=testpub
动漫秀场HD,http://38.75.136.137:98/gslb/dsdqpub/dmxchd.m3u8?auth=testpub
都市剧场HD,http://38.75.136.137:98/gslb/dsdqpub/dsjchd.m3u8?auth=testpub
第一财经HD,http://38.75.136.137:98/gslb/dsdqpub/dycjhd.m3u8?auth=testpub
欢笑剧场HD,http://38.75.136.137:98/gslb/dsdqpub/hxjchd.m3u8?auth=testpub
东方影视HD,http://38.75.136.137:98/gslb/dsdqpub/shdsjhd.m3u8?auth=testpub
生活时尚HD,http://38.75.136.137:98/gslb/dsdqpub/shsshd.m3u8?auth=testpub
上海新闻HD,http://38.75.136.137:98/gslb/dsdqpub/shxwhd.m3u8?auth=testpub
上海都市HD,http://38.75.136.137:98/gslb/dsdqpub/shylhd.m3u8?auth=testpub
五星体育HD,http://38.75.136.137:98/gslb/dsdqpub/wxtyhd.m3u8?auth=testpub
哈哈炫动HD,http://38.75.136.137:98/gslb/dsdqpub/xdkthd.m3u8?auth=testpub
广西都市,http://38.75.136.137:98/gslb/dsdqpub/gxds.m3u8?auth=testpub
广西国际,http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub
广西新闻,http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub
广西移动,http://38.75.136.137:98/gslb/dsdqpub/gxyd.m3u8?auth=testpub
广西影视,http://38.75.136.137:98/gslb/dsdqpub/gxys.m3u8?auth=testpub
广西综艺旅游,http://38.75.136.137:98/gslb/dsdqpub/gxzy.m3u8?auth=testpub
湖北经视,http://38.75.136.137:98/gslb/dsdqpub/hbjs.m3u8?auth=testpub
湖北教育,http://38.75.136.137:98/gslb/dsdqpub/hbjy.m3u8?auth=testpub
湖北垄上,http://38.75.136.137:98/gslb/dsdqpub/hbls.m3u8?auth=testpub
湖北生活,http://38.75.136.137:98/gslb/dsdqpub/hbty.m3u8?auth=testpub
湖北影视,http://38.75.136.137:98/gslb/dsdqpub/hbys.m3u8?auth=testpub
湖北综合,http://38.75.136.137:98/gslb/dsdqpub/hbzh.m3u8?auth=testpub
青岛新闻综合,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv1.m3u8?auth=testpub
青岛生活服务,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv2.m3u8?auth=testpub
青岛影视频道,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv3.m3u8?auth=testpub
青岛休闲资讯,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv4.m3u8?auth=testpub
青岛都市频道,http://38.75.136.137:98/gslb/dsdqpub/sdqdtv5.m3u8?auth=testpub
天津新闻,http://38.75.136.137:98/gslb/dsdqpub/tjtv1.m3u8?auth=testpub
天津文艺,http://38.75.136.137:98/gslb/dsdqpub/tjtv2.m3u8?auth=testpub
天津影视,http://38.75.136.137:98/gslb/dsdqpub/tjtv3.m3u8?auth=testpub
天津都市,http://38.75.136.137:98/gslb/dsdqpub/tjtv4.m3u8?auth=testpub
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
天津教育,http://38.75.136.137:98/gslb/dsdqpub/tjtv6.m3u8?auth=testpub
成龙电影,http://38.75.136.137:98/gslb/dsdqpub/lbcl.m3u8?auth=testpub
林正英影院,http://38.75.136.137:98/gslb/dsdqpub/lblzy.m3u8?auth=testpub
邵氏电影,http://38.75.136.137:98/gslb/dsdqpub/lbssdy.m3u8?auth=testpub
邵氏动作,http://38.75.136.137:98/gslb/dsdqpub/lbssdz.m3u8?auth=testpub
邵氏武侠,http://38.75.136.137:98/gslb/dsdqpub/lbsswx.m3u8?auth=testpub
邵氏喜剧,http://38.75.136.137:98/gslb/dsdqpub/lbssxj.m3u8?auth=testpub
周润发电影,http://38.75.136.137:98/gslb/dsdqpub/lbzrf.m3u8?auth=testpub
周星驰电影,http://38.75.136.137:98/gslb/dsdqpub/lbzxc.m3u8?auth=testpub
cctv1hd,http://38.75.136.137:98/gslb/dsdqbv/cctv1hd.m3u8?auth=test20251009
cctv2hd,http://38.75.136.137:98/gslb/dsdqbv/cctv2hd.m3u8?auth=test20251009
cctv3hd,http://38.75.136.137:98/gslb/dsdqbv/cctv3hd.m3u8?auth=test20251009
cctv4hd,http://38.75.136.137:98/gslb/dsdqbv/cctv4hd.m3u8?auth=test20251009
cctv5hd,http://38.75.136.137:98/gslb/dsdqbv/cctv5hd.m3u8?auth=test20251009
cctv6hd,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009
cctv7hd,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009
cctv8hd,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009
cctv9hd,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009
cctv10hd,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009
cctv11hd,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009
cctv12hd,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009
cctv13hd,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
cctv14hd,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
cctv15hd,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009
cctv16hd,http://38.75.136.137:98/gslb/dsdqbv/cctv16hd.m3u8?auth=test20251009
cctv17hd,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009
cctv5p,http://38.75.136.137:98/gslb/dsdqbv/cctv5p.m3u8?auth=test20251009
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009
东方卫视,http://38.75.136.137:98/gslb/dsdqbv/dfwshd.m3u8?auth=test20251009
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009
重温经典,http://38.75.136.137:98/gsl/dsdqbv/cwjdhd.m3u8?auth=test20251009
cctv1,http://38.75.136.137:98/gslb/dsdqca/cctv1hd.m3u8?auth=test20251009
cctv2,http://38.75.136.137:98/gslb/dsdqca/cctv2hd.m3u8?auth=test20251009
cctv3,http://38.75.136.137:98/gslb/dsdqca/cctv3hd.m3u8?auth=test20251009
cctv4,http://38.75.136.137:98/gslb/dsdqca/cctv4hd.m3u8?auth=test20251009
cctv5,http://38.75.136.137:98/gslb/dsdqca/cctv5hd.m3u8?auth=test20251009
cctv6,http://38.75.136.137:98/gslb/dsdqca/cctv6hd.m3u8?auth=test20251009
cctv7,http://38.75.136.137:98/gslb/dsdqca/cctv7hd.m3u8?auth=test20251009
cctv8,http://38.75.136.137:98/gslb/dsdqca/cctv8hd.m3u8?auth=test20251009
cctv9,http://38.75.136.137:98/gslb/dsdqca/cctv9hd.m3u8?auth=test20251009
cctv10,http://38.75.136.137:98/gslb/dsdqca/cctv10hd.m3u8?auth=test20251009
cctv11,http://38.75.136.137:98/gslb/dsdqca/cctv11hd.m3u8?auth=test20251009
cctv12,http://38.75.136.137:98/gslb/dsdqca/cctv12hd.m3u8?auth=test20251009
cctv13,http://38.75.136.137:98/gslb/dsdqca/cctv13hd.m3u8?auth=test20251009
cctv14,http://38.75.136.137:98/gslb/dsdqca/cctv14hd.m3u8?auth=test20251009
cctv15,http://38.75.136.137:98/gslb/dsdqca/cctv15hd.m3u8?auth=test20251009
cctv16,http://38.75.136.137:98/gslb/dsdqca/cctv16hd.m3u8?auth=test20251009
cctv17,http://38.75.136.137:98/gslb/dsdqca/cctv17hd.m3u8?auth=test20251009
浙江卫视,http://38.75.136.137:98/gslb/dsdqca/zjwshd.m3u8?auth=test20251009
北京卫视,http://38.75.136.137:98/gslb/dsdqca/bjwshd.m3u8?auth=test20251009
东方卫视,http://38.75.136.137:98/gslb/dsdqca/dfwshd.m3u8?auth=test20251009
天津卫视,http://38.75.136.137:98/gslb/dsdqca/tjwshd.m3u8?auth=test20251009
重庆卫视,http://38.75.136.137:98/gslb/dsdqca/cqwshd.m3u8?auth=test20251009
cctv4,http://38.75.136.137:98/gslb/dsdqca/hljwshd.m3u8?auth=test20251009
cctv5,http://38.75.136.137:98/gslb/dsdqca/jlwshd.m3u8?auth=test20251009
辽宁卫视,http://38.75.136.137:98/gslb/dsdqca/lnwshd.m3u8?auth=test20251009
湖北卫视,http://38.75.136.137:98/gslb/dsdqca/hbwshd.m3u8?auth=test20251009
山东卫视,http://38.75.136.137:98/gslb/dsdqca/sdwshd.m3u8?auth=test20251009
cctv9,http://38.75.136.137:98/gslb/dsdqca/sxwshd.m3u8?auth=test20251009
cctv10,http://38.75.136.137:98/gslb/dsdqca/snwshd.m3u8?auth=test20251009
cctv11,http://38.75.136.137:98/gslb/dsdqca/ahwshd.m3u8?auth=test20251009
湖南卫视,http://38.75.136.137:98/gslb/dsdqca/hnwshd.m3u8?auth=test20251009
cctv13,http://38.75.136.137:98/gslb/dsdqca/hubwshd.m3u8?auth=test20251009
cctv14,http://38.75.136.137:98/gslb/dsdqca/hunwshd.m3u8?auth=test20251009
cctv15,http://38.75.136.137:98/gslb/dsdqca/jxwshd.m3u8?auth=test20251009
江苏卫视,http://38.75.136.137:98/gslb/dsdqca/jswshd.m3u8?auth=test20251009
东南卫视,http://38.75.136.137:98/gslb/dsdqca/dnwshd.m3u8?auth=test20251009
没,http://38.75.136.137:98/gslb/dsdqca/xmwshd.m3u8?auth=test20251009
没,http://38.75.136.137:98/gslb/dsdqca/gdwshd.m3u8?auth=test20251009
没,http://38.75.136.137:98/gslb/dsdqca/szwshd.m3u8?auth=test20251009
广西卫视,http://38.75.136.137:98/gslb/dsdqca/gxwshd.m3u8?auth=test20251009
cctv2,http://38.75.136.137:98/gslb/dsdqca/gzwshd.m3u8?auth=test20251009
cctv3,http://38.75.136.137:98/gslb/dsdqca/scwshd.m3u8?auth=test20251009
cctv4,http://38.75.136.137:98/gslb/dsdqca/ynwshd.m3u8?auth=test20251009
cctv5,http://38.75.136.137:98/gslb/dsdqca/xjwshd.m3u8?auth=test20251009
cctv6,http://38.75.136.137:98/gslb/dsdqca/hinwshd.m3u8?auth=test20251009
cctv7,http://38.75.136.137:98/gslb/dsdqca/sswshd.m3u8?auth=test20251009
cctv9,http://38.75.136.137:98/gslb/dsdqca/nmgwshd.m3u8?auth=test20251009
cctv10,http://38.75.136.137:98/gslb/dsdqca/nxwshd.m3u8?auth=test20251009
cctv11,http://38.75.136.137:98/gslb/dsdqca/qhwshd.m3u8?auth=test20251009
cctv12,http://38.75.136.137:98/gslb/dsdqca/xzwshd.m3u8?auth=test20251009
cctv13,http://38.75.136.137:98/gslb/dsdqca/ybwshd.m3u8?auth=test20251009
cctv14,http://38.75.136.137:98/gslb/dsdqca/chcdzdyhd.m3u8?auth=test20251009
cctv15,http://38.75.136.137:98/gslb/dsdqca/chcymdyhd.m3u8?auth=test20251009
cctv16,http://38.75.136.137:98/gslb/dsdqca/chcjtyyhd.m3u8?auth=test20251009
cctv17,http://38.75.136.137:98/gslb/dsdqca/fhzwhd.m3u8?auth=test20251009
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-2HD,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV-3HD,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV-4HD,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV-5HD,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV-6HD,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV-7HD,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-8HD,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV-9HD,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-10HD,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-11HD,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-12HD,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-13HD,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-14HD,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-15HD,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-17HD,http://120.76.248.139/live/bfgd/4200000204.m3u8
CCTV-5+HD,http://120.76.248.139/live/bfgd/4200000246.m3u8
北京卫视HD,http://120.76.248.139/live/bfgd/4200000083.m3u8
河南卫视HD,http://120.76.248.139/live/bfgd/4200000339.m3u8
安徽卫视HD,http://120.76.248.139/live/bfgd/4200000096.m3u8
湖南卫视HD,http://120.76.248.139/live/bfgd/4200000086.m3u8
浙江卫视HD,http://120.76.248.139/live/bfgd/4200000094.m3u8
东方卫视HD,http://120.76.248.139/live/bfgd/4200000093.m3u8
东南卫视HD,http://120.76.248.139/live/bfgd/4200000483.m3u8
广东卫视HD,http://120.76.248.139/live/bfgd/4200000092.m3u8
湖北卫视HD,http://120.76.248.139/live/bfgd/4200000102.m3u8
河北卫视HD,http://120.76.248.139/live/bfgd/4200000108.m3u8
江苏卫视HD,http://120.76.248.139/live/bfgd/4200000085.m3u8
江西卫视HD,http://120.76.248.139/live/bfgd/4200000098.m3u8
重庆卫视HD,http://120.76.248.139/live/bfgd/4200000107.m3u8
四川卫视HD,http://120.76.248.139/live/bfgd/4200000103.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视HD,http://120.76.248.139/live/bfgd/4200000109.m3u8
深圳卫视HD,http://120.76.248.139/live/bfgd/4200000100.m3u8
延边卫视HD,http://120.76.248.139/live/bfgd/4200000117.m3u8
云南卫视HD,http://120.76.248.139/live/bfgd/4200000482.m3u8
甘肃卫视HD,http://120.76.248.139/live/bfgd/4200000119.m3u8
广西卫视HD,http://120.76.248.139/live/bfgd/4200000116.m3u8
贵州卫视HD,http://120.76.248.139/live/bfgd/4200000101.m3u8
吉林卫视HD,http://120.76.248.139/live/bfgd/4200000097.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000185.m3u8
黑龙江卫视HD,http://120.76.248.139/live/bfgd/4200000095.m3u8
CCTV-1HD,http://107.150.60.122/live/cctv1hd.m3u8
CCTV-2HD,http://107.150.60.122/live/cctv2hd.m3u8
CCTV-3HD,http://107.150.60.122/live/cctv3hd.m3u8
CCTV-4HD,http://107.150.60.122/live/cctv4hd.m3u8
CCTV-5HD,http://107.150.60.122/live/cctv5hd.m3u8
CCTV-6HD,http://107.150.60.122/live/cctv6hd.m3u8
CCTV-7HD,http://107.150.60.122/live/cctv7hd.m3u8
CCTV-8HD,http://107.150.60.122/live/cctv8hd.m3u8
CCTV-9HD,http://107.150.60.122/live/cctv9hd.m3u8
CCTV-10HD,http://107.150.60.122/live/cctv10hd.m3u8
CCTV-11HD,http://107.150.60.122/live/cctv11hd.m3u8
CCTV-12HD,http://107.150.60.122/live/cctv12hd.m3u8
CCTV-13HD,http://107.150.60.122/live/cctv13hd.m3u8
CCTV-14HD,http://107.150.60.122/live/cctv14hd.m3u8
CCTV-15HD,http://107.150.60.122/live/cctv15hd.m3u8
CCTV-16HD,http://107.150.60.122/live/cctv16hd.m3u8
CCTV-17HD,http://107.150.60.122/live/cctv17hd.m3u8
CCTV-5+HD,http://107.150.60.122/live/cctv5p.m3u8
CCTV-4K超高清,http://107.150.60.122/live/cctv4k.m3u8
CCTV-8K超高清,http://107.150.60.122/live/cctv8k.m3u8
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
CHC影迷电影,http://107.150.60.122/live/chchd.m3u8
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
重温经典,http://107.150.60.122/live/cwjd.m3u8
CCTV-电视指南,http://107.150.60.122/live/dszn.m3u8
CCTV-第一剧场,http://107.150.60.122/live/dyjc.m3u8
CCTV-风云剧场,http://107.150.60.122/live/fyjc.m3u8
CCTV-风云音乐,http://107.150.60.122/live/fyyy.m3u8
CCTV-风云足球,http://107.150.60.122/live/fyzq.m3u8
CCTV-高尔夫网球,http://107.150.60.122/live/gefwq.m3u8
CCTV-兵器科技,http://107.150.60.122/live/gfjs.m3u8
CCTV-女性时尚,http://107.150.60.122/live/nxss.m3u8
CCTV-世界地理,http://107.150.60.122/live/sjdl.m3u8
CCTV-怀旧剧场,http://107.150.60.122/live/hjjc.m3u8
CCTV-央视台球,http://107.150.60.122/live/ystq.m3u8
中央新影-老故事,http://107.150.60.122/live/lgs.m3u8
中央新影-发现之旅,http://107.150.60.122/live/fxzl.m3u8
国学频道,http://107.150.60.122/live/gxpd.m3u8
天元围棋,http://107.150.60.122/live/gztywq.m3u8
优漫卡通,http://107.150.60.122/live/ymkt.m3u8
北京纪实科教,http://107.150.60.122/live/btv3.m3u8
安徽卫视HD,http://107.150.60.122/live/ahwshd.m3u8
北京卫视HD,http://107.150.60.122/live/bjwshd.m3u8
兵团卫视,http://107.150.60.122/live/btws.m3u8
重庆卫视HD,http://107.150.60.122/live/cqwshd.m3u8
大湾区卫视(国际版),http://107.150.60.122/live/gdgj.m3u8
东方卫视HD,http://107.150.60.122/live/dfwshd.m3u8
东南卫视HD,http://107.150.60.122/live/dnwshd.m3u8
广东卫视HD,http://107.150.60.122/live/gdwshd.m3u8
甘肃卫视HD,http://107.150.60.122/live/gswshd.m3u8
广西卫视HD,http://107.150.60.122/live/gxwshd.m3u8
贵州卫视HD,http://107.150.60.122/live/gzwshd.m3u8
河南卫视HD,http://107.150.60.122/live/hawshd.m3u8
湖北卫视HD,http://107.150.60.122/live/hbwshd.m3u8
河北卫视HD,http://107.150.60.122/live/hewshd.m3u8
黑龙江卫视HD,http://107.150.60.122/live/hljwshd.m3u8
湖南卫视HD,http://107.150.60.122/live/hnwshd.m3u8
吉林卫视HD,http://107.150.60.122/live/jlwshd.m3u8
江苏卫视HD,http://107.150.60.122/live/jswshd.m3u8
江西卫视HD,http://107.150.60.122/live/jxwshd.m3u8
辽宁卫视HD,http://107.150.60.122/live/lnwshd.m3u8
大湾区卫视,http://107.150.60.122/live/nfws.m3u8
内蒙古卫视,http://107.150.60.122/live/nmgws.m3u8
宁夏卫视,http://107.150.60.122/live/nxws.m3u8
青海卫视,http://107.150.60.122/live/qhws.m3u8
四川卫视HD,http://107.150.60.122/live/scwshd.m3u8
山东卫视HD,http://107.150.60.122/live/sdwshd.m3u8
陕西卫视HD,http://107.150.60.122/live/snwshd.m3u8
三沙卫视,http://107.150.60.122/live/ssws.m3u8
山西卫视HD,http://107.150.60.122/live/sxwshd.m3u8
深圳卫视HD,http://107.150.60.122/live/szwshd.m3u8
天津卫视HD,http://107.150.60.122/live/tjwshd.m3u8
新疆卫视,http://107.150.60.122/live/xjws.m3u8
厦门卫视,http://107.150.60.122/live/xmws.m3u8
云南卫视HD,http://107.150.60.122/live/ynwshd.m3u8
浙江卫视HD,http://107.150.60.122/live/zjwshd.m3u8
CCTV-央视文化精品,http://107.150.60.122/live/ysjp.m3u8
CCTV-卫生健康,http://107.150.60.122/live/wsjk.m3u8
中国教育3,http://107.150.60.122/live/cetv3.m3u8
广东新闻,http://107.150.60.122/live/gdxw.m3u8
广东新闻,http://107.150.60.122/live/gdxwa.m3u8
广东移动,http://107.150.60.122/live/gdyd.m3u8
广东珠江,http://107.150.60.122/live/gdzja.m3u8
广东珠江,http://107.150.60.122/live/gdzj.m3u8
岭南戏曲,http://107.150.60.122/live/gdlnxq.m3u8
广东4K超高清,http://107.150.60.122/live/gdtvs3.m3u8
广东民生,http://107.150.60.122/live/gdgg.m3u8
广西影视,http://107.150.60.122/live/gxys.m3u8
广西综艺旅游,http://107.150.60.122/live/gxzy.m3u8
广西都市,http://107.150.60.122/live/gxds.m3u8
广西新闻,http://107.150.60.122/live/gxxw.m3u8
广西国际,http://107.150.60.122/live/gxgj.m3u8
湖北综合,http://107.150.60.122/live/hbzh.m3u8
湖北经视,http://107.150.60.122/live/hbjs.m3u8
湖北影视,http://107.150.60.122/live/hbys.m3u8
湖北教育,http://107.150.60.122/live/hbjy.m3u8
湖北垄上,http://107.150.60.122/live/hbls.m3u8
湖北生活,http://107.150.60.122/live/hbty.m3u8
湖南娱乐,http://107.150.60.122/live/hnyl.m3u8
湖南教育,http://107.150.60.122/live/hnjy.m3u8
吉林都市,http://107.150.60.122/live/jlds.m3u8
吉林综艺文化,http://107.150.60.122/live/jlfz.m3u8
吉林生活,http://107.150.60.122/live/jlsh.m3u8
新疆汉语影视,http://107.150.60.122/live/xjtv6.m3u8
新疆汉语体育健康,http://107.150.60.122/live/xjtv7.m3u8
江西新闻频道,http://107.150.60.122/live/jxtv7.m3u8
成龙电影,http://107.150.60.122/live/lbcl.m3u8
周润发电影,http://107.150.60.122/live/lbzrf.m3u8
周星驰电影,http://107.150.60.122/live/lbzxc.m3u8
林正英影院,http://107.150.60.122/live/lblzy.m3u8
CCTV-1HD,http://192.151.150.154/live/cctv1hd.m3u8
CCTV-2HD,http://192.151.150.154/live/cctv2hd.m3u8
CCTV-3HD,http://192.151.150.154/live/cctv3hd.m3u8
CCTV-4HD,http://192.151.150.154/live/cctv4hd.m3u8
CCTV-5HD,http://192.151.150.154/live/cctv5hd.m3u8
CCTV-6HD,http://192.151.150.154/live/cctv6hd.m3u8
CCTV-7HD,http://192.151.150.154/live/cctv7hd.m3u8
CCTV-8HD,http://192.151.150.154/live/cctv8hd.m3u8
CCTV-9HD,http://192.151.150.154/live/cctv9hd.m3u8
CCTV-10HD,http://192.151.150.154/live/cctv10hd.m3u8
CCTV-11HD,http://192.151.150.154/live/cctv11hd.m3u8
CCTV-12HD,http://192.151.150.154/live/cctv12hd.m3u8
CCTV-13HD,http://192.151.150.154/live/cctv13hd.m3u8
CCTV-14HD,http://192.151.150.154/live/cctv14hd.m3u8
CCTV-15HD,http://192.151.150.154/live/cctv15hd.m3u8
CCTV-16HD,http://192.151.150.154/live/cctv16hd.m3u8
CCTV-17HD,http://192.151.150.154/live/cctv17hd.m3u8
CCTV-5+HD,http://192.151.150.154/live/cctv5p.m3u8
CCTV-4K超高清,http://192.151.150.154/live/cctv4k.m3u8
CCTV-8K超高清,http://192.151.150.154/live/cctv8k.m3u8
CHC动作电影,http://192.151.150.154/live/chcdz.m3u8
CHC影迷电影,http://192.151.150.154/live/chchd.m3u8
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
重温经典,http://192.151.150.154/live/cwjd.m3u8
CCTV-电视指南,http://192.151.150.154/live/dszn.m3u8
CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
CCTV-风云剧场,http://192.151.150.154/live/fyjc.m3u8
CCTV-风云音乐,http://192.151.150.154/live/fyyy.m3u8
CCTV-风云足球,http://192.151.150.154/live/fyzq.m3u8
CCTV-高尔夫网球,http://192.151.150.154/live/gefwq.m3u8
CCTV-兵器科技,http://192.151.150.154/live/gfjs.m3u8
CCTV-女性时尚,http://192.151.150.154/live/nxss.m3u8
CCTV-世界地理,http://192.151.150.154/live/sjdl.m3u8
CCTV-怀旧剧场,http://192.151.150.154/live/hjjc.m3u8
